Sensor type	Sensor SN	Board SN	Averaging	Ch. A Mode	Ch. A Gain	Ch. B Mode	Ch. B Gain			
11/6/2024 4:25:03 PM	292.400	0.029	-0.707000	-0.315000	0	0	0	0.0	-0.1	22
11/6/2024 4:25:04 PM	292.300	0.029	-0.706000	-0.315000	0	0	0	0.0	-0.1	22
11/6/2024 4:25:05 PM	292.900	0.029	-0.708000	-0.317000	0	0	0	0.0	-0.1	22
11/6/2024 4:25:06 PM	292.900	0.029	-0.708000	-0.317000	0	0	0	0.0	-0.1	22
11/6/2024 4:25:07 PM	292.300	0.029	-0.707000	-0.315000	0	0	0	0.0	-0.1	22
11/6/2024 4:25:08 PM	292.200	0.029	-0.706000	-0.315000	0	0	0	0.0	-0.1	22
11/6/2024 4:25:09 PM	291.700	0.029	-0.705000	-0.314000	0	0	0	0.0	-0.1	22
11/6/2024 4:25:10 PM	292.800	0.029	-0.708000	-0.316000	0	0	0	0.0	-0.1	22
11/6/2024 4:25:11 PM	292.600	0.029	-0.707000	-0.316000	0	0	0	0.0	-0.1	22
11/6/2024 4:25:12 PM	292.900	0.029	-0.708000	-0.317000	0	0	0	0.0	-0.1	22
11/6/2024 4:25:13 PM	293.300	0.029	-0.709000	-0.318000	0	0	0	0.0	-0.1	22
11/6/2024 4:25:14 PM	293.700	0.029	-0.710000	-0.318000	0	0	0	0.0	-0.1	22
11/6/2024 4:25:15 PM	293.300	0.029	-0.709000	-0.318000	0	0	0	0.0	-0.2	22
11/6/2024 4:25:16 PM	294.700	0.029	-0.712000	-0.321000	0	0	0	0.0	-0.2	22
11/6/2024 4:25:17 PM	293.800	0.029	-0.710000	-0.319000	0	0	0	0.0	-0.1	22
11/6/2024 4:25:18 PM	294.300	0.029	-0.711000	-0.320000	0	0	0	0.0	-0.1	22
11/6/2024 4:25:19 PM	294.900	0.029	-0.713000	-0.321000	0	0	0	0.0	-0.1	22
11/6/2024 4:25:20 PM	294.700	0.029	-0.712000	-0.321000	0	0	0	0.0	-0.1	22
11/6/2024 4:25:21 PM	295.100	0.030	-0.713000	-0.322000	0	0	0	0.0	-0.1	22
11/6/2024 4:25:22 PM	294.900	0.029	-0.713000	-0.321000	0	0	0	0.0	-0.2	22
11/6/2024 4:25:23 PM	294.000	0.029	-0.711000	-0.319000	0	0	0	0.0	-0.1	22
11/6/2024 4:25:24 PM	294.700	0.029	-0.712000	-0.321000	0	0	0	0.0	-0.2	22
11/6/2024 4:25:25 PM	295.100	0.030	-0.713000	-0.322000	0	0	0	0.0	-0.2	22
11/6/2024 4:25:26 PM	295.300	0.030	-0.714000	-0.322000	0	0	0	0.0	-0.1	22
11/6/2024 4:25:27 PM	294.200	0.029	-0.711000	-0.320000	0	0	0	0.0	-0.1	22
11/6/2024 4:25:28 PM	294.700	0.029	-0.712000	-0.321000	0	0	0	0.0	-0.2	22
11/6/2024 4:25:29 PM	294.000	0.029	-0.710000	-0.319000	0	0	0	0.0	-0.1	22
11/6/2024 4:25:30 PM	294.200	0.029	-0.711000	-0.320000	0	0	0	0.0	-0.1	22
11/6/2024 4:25:31 PM	294.800	0.029	-0.712000	-0.321000	0	0	0	0.0	-0.1	22
11/6/2024 4:25:32 PM	295.800	0.030	-0.715000	-0.324000	0	0	0	0.0	-0.1	22
11/6/2024 4:25:33 PM	295.600	0.030	-0.714000	-0.323000	0	0	0	0.0	-0.1	22
11/6/2024 4:25:34 PM	295.300	0.030	-0.714000	-0.322000	0	0	0	0.0	-0.1	22
11/6/2024 4:25:35 PM	295.400	0.030	-0.714000	-0.323000	0	0	0	0.0	-0.1	22
11/6/2024 4:25:36 PM	295.700	0.030	-0.715000	-0.323000	0	0	0	0.0	-0.1	22
11/6/2024 4:25:37 PM	295.700	0.030	-0.715000	-0.323000	0	0	0	0.0	-0.1	22
11/6/2024 4:25:38 PM	295.500	0.030	-0.714000	-0.323000	0	0	0	0.0	-0.1	22
11/6/2024 4:25:39 PM	293.700	0.029	-0.710000	-0.319000	0	0	0	0.0	-0.1	22
11/6/2024 4:25:40 PM	294.700	0.029	-0.712000	-0.321000	0	0	0	0.0	-0.1	22
11/6/2024 4:25:41 PM	294.500	0.029	-0.712000	-0.321000	0	0	0	0.0	-0.1	22
11/6/2024 4:25:42 PM	294.200	0.029	-0.711000	-0.320000	0	0	0	0.0	-0.1	22
11/6/2024 4:25:43 PM	294.200	0.029	-0.711000	-0.320000	0	0	0	0.0	-0.1	22
11/6/2024 4:25:44 PM	294.000	0.029	-0.711000	-0.319000	0	0	0	0.0	-0.1	22
11/6/2024 4:25:45 PM	294.100	0.029	-0.711000	-0.320000	0	0	0	0.0	-0.1	22
11/6/2024 4:25:46 PM	295.000	0.030	-0.713000	-0.322000	0	0	0	0.0	-0.1	22
11/6/2024 4:25:47 PM	295.500	0.030	-0.714000	-0.323000	0	0	0	0.0	-0.1	22
11/6/2024 4:25:48 PM	295.100	0.030	-0.713000	-0.322000	0	0	0	0.0	-0.1	22
11/6/2024 4:25:49 PM	296.300	0.030	-0.716000	-0.325000	0	0	0	0.0	-0.1	22
11/6/2024 4:25:50 PM	295.500	0.030	-0.714000	-0.323000	0	0	0	0.0	-0.1	22
11/6/2024 4:25:51 PM	295.400	0.030	-0.714000	-0.323000	0	0	0	0.0	-0.1	22
11/6/2024 4:25:52 PM	294.900	0.029	-0.713000	-0.321000	0	0	0	0.0	-0.1	22
11/6/2024 4:25:53 PM	294.800	0.029	-0.713000	-0.321000	0	0	0	0.0	-0.1	22
11/6/2024 4:25:54 PM	294.700	0.029	-0.712000	-0.321000	0	0	0	0.0	-0.1	22
11/6/2024 4:25:55 PM	294.500	0.029	-0.712000	-0.321000	0	0	0	0.0	-0.1	22
11/6/2024 4:25:56 PM	295.500	0.030	-0.714000	-0.323000	0	0	0	0.0	-0.1	22
11/6/2024 4:25:57 PM	294.900	0.029	-0.713000	-0.321000	0	0	0	0.0	-0.1	22
11/6/2024 4:25:58 PM	295.100	0.030	-0.713000	-0.322000	0	0	0	0.0	-0.1	22
11/6/2024 4:25:59 PM	294.900	0.029	-0.713000	-0.321000	0	0	0	0.0	-0.1	22
11/6/2024 4:26:00 PM	295.000	0.030	-0.713000	-0.322000	0	0	0	0.0	-0.1	22
11/6/2024 4:26:01 PM	294.500	0.029	-0.712000	-0.321000	0	0	0	0.0	-0.2	22
11/6/2024 4:26:02 PM	294.500	0.029	-0.712000	-0.320000	0	0	0	0.0	-0.1	22
11/6/2024 4:26:03 PM	294.800	0.029	-0.713000	-0.321000	0	0	0	0.0	-0.1	22
11/6/2024 4:26:04 PM	294.600	0.029	-0.712000	-0.321000	0	0	0	0.0	-0.1	22
11/6/2024 4:26:05 PM	295.700	0.030	-0.715000	-0.323000	0	0	0	0.0	-0.1	22
11/6/2024 4:26:06 PM	295.400	0.030	-0.714000	-0.323000	0	0	0	0.0	-0.1	22
11/6/2024 4:26:07 PM	295.100	0.030	-0.713000	-0.322000	0	0	0	0.0	-0.2	22
11/6/2024 4:26:08 PM	295.500	0.030	-0.714000	-0.323000	0	0	0	0.0	-0.1	22
11/6/2024 4:26:09 PM	295.400	0.030	-0.714000	-0.323000	0	0	0	0.0	-0.1	22
11/6/2024 4:26:10 PM	294.800	0.029	-0.713000	-0.321000	0	0	0	0.0	-0.1	22
11/6/2024 4:26:11 PM	294.900	0.029	-0.713000	-0.322000	0	0	0	0.0	-0.1	22
11/6/2024 4:26:12 PM	294.800	0.029	-0.713000	-0.321000	0	0	0	0.0	-0.1	22
11/6/2024 4:26:13 PM	294.100	0.029	-0.711000	-0.319000	0	0	0	0.0	-0.1	22
11/6/2024 4:26:14 PM	294.700	0.029	-0.712000	-0.321000	0	0	0	0.0	-0.1	22
11/6/2024 4:26:15 PM	294.200	0.029	-0.711000	-0.320000	0	0	0	0.0	-0.1	22
11/6/2024 4:26:16 PM	294.000	0.029	-0.711000	-0.319000	0	0	0	0.0	-0.1	22
11/6/2024 4:26:17 PM	297.200	0.030	-0.718000	-0.327000	0	0	0	0.0	-0.1	22
11/6/2024 4:26:18 PM	296.200	0.030	-0.716000	-0.325000	0	0	0	0.0	-0.1	22
11/6/2024 4:26:19 PM	295.800	0.030	-0.715000	-0.324000	0	0	0	0.0	-0.1	22
11/6/2024 4:26:20 PM	296.900	0.030	-0.718000	-0.326000	0	0	0	0.0	-0.2	22
11/6/2024 4:26:21 PM	296.300	0.030	-0.716000	-0.325000	0	0	0	0.0	-0.2	22
11/6/2024 4:26:22 PM	296.600	0.030	-0.717000	-0.326000	0	0	0	0.0	-0.1	22
11/6/2024 4:26:23 PM	296.300	0.030	-0.716000	-0.325000	0	0	0	0.0	-0.1	22
11/6/2024 4:26:24 PM	296.700	0.030	-0.717000	-0.326000	0	0	0	0.0	-0.1	22
11/6/2024 4:26:25 PM	296.100	0.030	-0.716000	-0.324000	0	0	0	0.0	-0.1	22
11/6/2024 4:26:26 PM	295.900	0.030	-0.715000	-0.324000	0	0	0	0.0	-0.1	22
11/6/2024 4:26:27 PM	295.600	0.030	-0.714000	-0.323000	0	0	0	0.0	-0.1	22
11/6/2024 4:26:28 PM	296.500	0.030	-0.717000	-0.325000	0	0	0	0.0	-0.1	22
11/6/2024 4:26:29 PM	296.100	0.030	-0.716000	-0.324000	0	0	0	0.0	-0.2	22
11/6/2024 4:26:30 PM	296.000	0.030	-0.715000	-0.324000	0	0	0	0.0	-0.1	22
11/6/2024 4:26:31 PM	296.200	0.030	-0.716000	-0.325000	0	0	0	0.0	-0.2	22
11/6/2024 4:26:32 PM	297.100	0.030	-0.718000	-0.327000	0	0	0	0.0	-0.1	22
11/6/2024 4:26:33 PM	297.100	0.030	-0.718000	-0.327000	0	0	0	0.0	-0.2	22
11/6/2024 4:26:34 PM	296.900	0.030	-0.718000	-0.326000	0	0	0	0.0	-0.2	22
11/6/2024 4:26:35 PM	297.700	0.030	-0.720000	-0.328000	0	0	0	0.0	-0.2	22
11/6/2024 4:26:36 PM	297.100	0.030	-0.718000	-0.327000	0	0	0	0.0	-0.1	22
11/6/2024 4:26:37 PM	297.100	0.030	-0.718000	-0.327000	0	0	0	0.0	-0.1	22
11/6/2024 4:26:38 PM	296.500	0.030	-0.717000	-0.325000	0	0	0	0.0	-0.1	22
11/6/2024 4:26:39 PM	297.100	0.030	-0.718000	-0.327000	0	0	0	0.0	-0.1	22
11/6/2024 4:26:40 PM	297.500	0.030	-0.719000	-0.328000	0	0	0	0.0	-0.1	22
11/6/2024 4:26:41 PM	297.600	0.030	-0.719000	-0.328000	0	0	0	0.0	-0.1	22
11/6/2024 4:26:42 PM	297.800	0.030	-0.720000	-0.328000	0	0	0	0.0	-0.1	22
11/6/2024 4:26:43 PM	296.900	0.030	-0.718000	-0.326000	0	0	0	0.0	-0.2	22
11/6/2024 4:26:44 PM	296.500	0.030	-0.717000	-0.325000	0	0	0	0.0	-0.1	22
11/6/2024 4:26:45 PM	296.600	0.030	-0.717000	-0.326000	0	0	0	0.0	-0.1	22
11/6/2024 4:26:46 PM	296.500	0.030	-0.717000	-0.325000	0	0	0	0.0	-0.1	22
11/6/2024 4:26:47 PM	297.300	0.030	-0.719000	-0.327000	0	0	0	0.0	-0.1	22
11/6/2024 4:26:48 PM	297.000	0.030	-0.718000	-0.326000	0	0	0	0.0	-0.1	22
11/6/2024 4:26:49 PM	296.800	0.030	-0.717000	-0.326000	0	0	0	0.0	-0.1	22
11/6/2024 4:26:50 PM	296.800	0.030	-0.717000	-0.326000	0	0	0	0.0	-0.1	22
11/6/2024 4:26:51 PM	296.800	0.030	-0.717000	-0.326000	0	0	0	0.0	-0.1	22
11/6/2024 4:26:52 PM	296.700	0.030	-0.717000	-0.326000	0	0	0	0.0	-0.1	22
11/6/2024 4:26:53 PM	296.700	0.030	-0.717000	-0.326000	0	0	0	0.0	-0.2	22
11/6/2024 4:26:54 PM	296.200	0.030	-0.716000	-0.325000	0	0	0	0.0	-0.2	22
11/6/2024 4:26:55 PM	296.600	0.030	-0.717000	-0.326000	0	0	0	0.0	-0.1	22
11/6/2024 4:26:56 PM	296.900	0.030	-0.717000	-0.326000	0	0	0	0.0	-0.2	22
11/6/2024 4:26:57 PM	296.800	0.030	-0.717000	-0.326000	0	0	0	0.0	-0.2	22
11/6/2024 4:26:58 PM	297.700	0.030	-0.719000	-0.328000	0	0	0	0.0	-0.1	22
11/6/2024 4:26:59 PM	296.600	0.030	-0.717000	-0.326000	0	0	0	0.0	-0.1	22
11/6/2024 4:27:00 PM	297.000	0.030	-0.718000	-0.327000	0	0	0	0.0	-0.1	22
11/6/2024 4:27:01 PM	296.600	0.030	-0.717000	-0.326000	0	0	0	0.0	-0.1	22
11/6/2024 4:27:02 PM	297.000	0.030	-0.718000	-0.327000	0	0	0	0.0	-0.1	22
11/6/2024 4:27:03 PM	297.400	0.030	-0.719000	-0.327000	0	0	0	0.0	-0.1	22
11/6/2024 4:27:04 PM	297.200	0.030	-0.718000	-0.327000	0	0	0	0.0	-0.1	22
11/6/2024 4:27:05 PM	297.700	0.030	-0.720000	-0.328000	0	0	0	0.0	-0.1	22
11/6/2024 4:27:06 PM	297.400	0.030	-0.719000	-0.328000	0	0	0	0.0	-0.0	22
11/6/2024 4:27:07 PM	297.100	0.030	-0.718000	-0.327000	0	0	0	0.0	-0.1	22
11/6/2024 4:27:08 PM	297.500	0.030	-0.719000	-0.328000	0	0	0	0.0	-0.1	22
11/6/2024 4:27:09 PM	297.700	0.030	-0.720000	-0.328000	0	0	0	0.0	-0.1	22
11/6/2024 4:27:10 PM	297.500	0.030	-0.719000	-0.328000	0	0	0	0.0	-0.1	22
11/6/2024 4:27:11 PM	297.500	0.030	-0.719000	-0.328000	0	0	0	0.0	-0.1	22
11/6/2024 4:27:12 PM	297.300	0.030	-0.718000	-0.327000	0	0	0	0.0	-0.1	22
11/6/2024 4:27:13 PM	297.400	0.030	-0.719000	-0.327000	0	0	0	0.0	-0.2	22
11/6/2024 4:27:14 PM	297.700	0.030	-0.719000	-0.328000	0	0	0	0.0	-0.1	22
11/6/2024 4:27:15 PM	298.100	0.030	-0.720000	-0.329000	0	0	0	0.0	-0.1	22
11/6/2024 4:27:16 PM	297.600	0.030	-0.719000	-0.328000	0	0	0	0.0	-0.1	22
11/6/2024 4:27:17 PM	298.400	0.030	-0.721000	-0.330000	0	0	0	0.0	-0.2	22
11/6/2024 4:27:18 PM	297.900	0.030	-0.720000	-0.329000	0	0	0	0.0	-0.1	22
11/6/2024 4:27:19 PM	297.800	0.030	-0.720000	-0.328000	0	0	0	0.0	-0.1	22
11/6/2024 4:27:20 PM	298.000	0.030	-0.720000	-0.329000	0	0	0	0.0	-0.1	22
11/6/2024 4:27:21 PM	298.200	0.030	-0.721000	-0.329000	0	0	0	0.0	-0.1	22
11/6/2024 4:27:22 PM	298.600	0.030	-0.722000	-0.330000	0	0	0	0.0	-0.1	22
11/6/2024 4:27:23 PM	298.800	0.030	-0.722000	-0.331000	0	0	0	0.0	-0.1	22
11/6/2024 4:27:24 PM	298.400	0.030	-0.721000	-0.330000	0	0	0	0.0	-0.1	22
11/6/2024 4:27:25 PM	297.400	0.030	-0.719000	-0.328000	0	0	0	0.0	-0.1	22
11/6/2024 4:27:26 PM	297.800	0.030	-0.720000	-0.329000	0	0	0	0.0	-0.1	22
11/6/2024 4:27:27 PM	296.900	0.030	-0.718000	-0.326000	0	0	0	0.0	-0.1	22
11/6/2024 4:27:28 PM	296.600	0.030	-0.717000	-0.326000	0	0	0	0.0	-0.1	22
11/6/2024 4:27:29 PM	296.900	0.030	-0.718000	-0.326000	0	0	0	0.0	-0.1	22
11/6/2024 4:27:30 PM	297.800	0.030	-0.720000	-0.328000	0	0	0	0.0	-0.1	22
11/6/2024 4:27:31 PM	297.100	0.030	-0.718000	-0.327000	0	0	0	0.0	-0.1	22
11/6/2024 4:27:32 PM	297.600	0.030	-0.719000	-0.328000	0	0	0	0.0	-0.1	22
11/6/2024 4:27:33 PM	297.400	0.030	-0.719000	-0.328000	0	0	0	0.0	-0.1	22
11/6/2024 4:27:34 PM	296.800	0.030	-0.717000	-0.326000	0	0	0	0.0	-0.1	22
11/6/2024 4:27:35 PM	297.200	0.030	-0.718000	-0.327000	0	0	0	0.0	-0.1	22
11/6/2024 4:27:36 PM	298.400	0.030	-0.721000	-0.330000	0	0	0	0.0	-0.1	22
11/6/2024 4:27:37 PM	297.800	0.030	-0.720000	-0.329000	0	0	0	0.0	-0.1	22
11/6/2024 4:27:38 PM	297.000	0.030	-0.718000	-0.327000	0	0	0	0.0	-0.1	22
11/6/2024 4:27:39 PM	295.700	0.030	-0.715000	-0.323000	0	0	0	0.0	-0.1	22
11/6/2024 4:27:40 PM	296.100	0.030	-0.716000	-0.324000	0	0	0	0.0	-0.1	22
11/6/2024 4:27:41 PM	295.800	0.030	-0.715000	-0.324000	0	0	0	0.0	-0.2	22
11/6/2024 4:27:42 PM	297.100	0.030	-0.718000	-0.327000	0	0	0	0.0	-0.1	22
11/6/2024 4:27:43 PM	296.600	0.030	-0.717000	-0.326000	0	0	0	0.0	-0.2	22
11/6/2024 4:27:44 PM	295.700	0.030	-0.715000	-0.323000	0	0	0	0.0	-0.1	22
11/6/2024 4:27:45 PM	296.500	0.030	-0.717000	-0.325000	0	0	0	0.0	-0.1	22
11/6/2024 4:27:46 PM	296.900	0.030	-0.718000	-0.326000	0	0	0	0.0	-0.1	22
11/6/2024 4:27:47 PM	296.700	0.030	-0.717000	-0.326000	0	0	0	0.0	-0.1	22
11/6/2024 4:27:48 PM	296.800	0.030	-0.717000	-0.326000	0	0	0	0.0	-0.1	22
11/6/2024 4:27:49 PM	296.900	0.030	-0.718000	-0.326000	0	0	0	0.0	-0.2	22
11/6/2024 4:27:50 PM	297.200	0.030	-0.718000	-0.327000	0	0	0	0.0	-0.2	22
11/6/2024 4:27:51 PM	296.900	0.030	-0.718000	-0.326000	0	0	0	0.0	-0.1	22
11/6/2024 4:27:52 PM	297.000	0.030	-0.718000	-0.327000	0	0	0	0.0	-0.2	22
11/6/2024 4:27:53 PM	298.200	0.030	-0.721000	-0.329000	0	0	0	0.0	-0.1	22
11/6/2024 4:27:54 PM	298.200	0.030	-0.721000	-0.329000	0	0	0	0.0	-0.1	22
11/6/2024 4:27:55 PM	298.000	0.030	-0.720000	-0.329000	0	0	0	0.0	-0.1	22
11/6/2024 4:27:56 PM	297.400	0.030	-0.719000	-0.327000	0	0	0	0.0	-0.2	22
11/6/2024 4:27:57 PM	297.800	0.030	-0.720000	-0.329000	0	0	0	0.0	-0.2	22
11/6/2024 4:27:58 PM	297.500	0.030	-0.719000	-0.328000	0	0	0	0.0	-0.1	22
11/6/2024 4:27:59 PM	297.800	0.030	-0.720000	-0.328000	0	0	0	0.0	-0.1	22
11/6/2024 4:28:00 PM	298.500	0.030	-0.721000	-0.330000	0	0	0	0.0	-0.2	22
11/6/2024 4:28:01 PM	298.200	0.030	-0.721000	-0.329000	0	0	0	0.0	-0.1	22
11/6/2024 4:28:02 PM	297.500	0.030	-0.719000	-0.328000	0	0	0	0.0	-0.1	22
11/6/2024 4:28:03 PM	297.100	0.030	-0.718000	-0.327000	0	0	0	0.0	-0.2	22
11/6/2024 4:28:04 PM	297.200	0.030	-0.718000	-0.327000	0	0	0	0.0	-0.1	22
11/6/2024 4:28:05 PM	296.600	0.030	-0.717000	-0.325000	0	0	0	0.0	-0.1	22
11/6/2024 4:28:06 PM	297.400	0.030	-0.719000	-0.327000	0	0	0	0.0	-0.1	22
11/6/2024 4:28:07 PM	297.100	0.030	-0.718000	-0.327000	0	0	0	0.0	-0.1	22
11/6/2024 4:28:08 PM	296.900	0.030	-0.718000	-0.326000	0	0	0	0.0	-0.2	22
11/6/2024 4:28:09 PM	297.100	0.030	-0.718000	-0.327000	0	0	0	0.0	-0.1	22
11/6/2024 4:28:10 PM	296.800	0.030	-0.717000	-0.326000	0	0	0	0.0	-0.1	22
11/6/2024 4:28:11 PM	297.300	0.030	-0.718000	-0.327000	0	0	0	0.0	-0.2	22
11/6/2024 4:28:12 PM	296.900	0.030	-0.718000	-0.326000	0	0	0	0.0	-0.2	22
11/6/2024 4:28:13 PM	297.100	0.030	-0.718000	-0.327000	0	0	0	0.0	-0.1	22
11/6/2024 4:28:14 PM	297.100	0.030	-0.718000	-0.327000	0	0	0	0.0	-0.1	22
11/6/2024 4:28:15 PM	297.600	0.030	-0.719000	-0.328000	0	0	0	0.0	-0.1	22
11/6/2024 4:28:16 PM	297.600	0.030	-0.719000	-0.328000	0	0	0	0.0	-0.1	22
11/6/2024 4:28:17 PM	297.200	0.030	-0.718000	-0.327000	0	0	0	0.0	-0.1	22
11/6/2024 4:28:18 PM	298.600	0.030	-0.722000	-0.330000	0	0	0	0.0	-0.1	22
11/6/2024 4:28:19 PM	298.600	0.030	-0.722000	-0.330000	0	0	0	0.0	-0.1	22
11/6/2024 4:28:20 PM	298.100	0.030	-0.721000	-0.329000	0	0	0	0.0	-0.2	22
11/6/2024 4:28:21 PM	298.300	0.030	-0.721000	-0.330000	0	0	0	0.0	-0.1	22
11/6/2024 4:28:22 PM	299.000	0.030	-0.723000	-0.331000	0	0	0	0.0	-0.2	22
11/6/2024 4:28:23 PM	298.800	0.030	-0.722000	-0.331000	0	0	0	0.0	-0.1	22
11/6/2024 4:28:24 PM	298.000	0.030	-0.720000	-0.329000	0	0	0	0.0	-0.2	22
11/6/2024 4:28:25 PM	298.600	0.030	-0.722000	-0.330000	0	0	0	0.0	-0.2	22
11/6/2024 4:28:26 PM	299.000	0.030	-0.723000	-0.332000	0	0	0	0.0	-0.2	22
11/6/2024 4:28:27 PM	298.900	0.030	-0.722000	-0.331000	0	0	0	0.0	-0.1	22
11/6/2024 4:28:28 PM	298.500	0.030	-0.721000	-0.330000	0	0	0	0.0	-0.1	22
11/6/2024 4:28:29 PM	298.800	0.030	-0.722000	-0.331000	0	0	0	0.0	-0.1	22
11/6/2024 4:28:30 PM	299.100	0.030	-0.723000	-0.332000	0	0	0	0.0	-0.1	22
11/6/2024 4:28:31 PM	299.000	0.030	-0.723000	-0.331000	0	0	0	0.0	-0.1	22
11/6/2024 4:28:32 PM	299.200	0.030	-0.723000	-0.332000	0	0	0	0.0	-0.2	22
11/6/2024 4:28:33 PM	298.700	0.030	-0.722000	-0.331000	0	0	0	0.0	-0.1	22
11/6/2024 4:28:34 PM	298.600	0.030	-0.722000	-0.330000	0	0	0	0.0	-0.1	22
11/6/2024 4:28:35 PM	298.700	0.030	-0.722000	-0.331000	0	0	0	0.0	-0.1	22
11/6/2024 4:28:36 PM	298.100	0.030	-0.720000	-0.329000	0	0	0	0.0	-0.1	22
11/6/2024 4:28:37 PM	297.900	0.030	-0.720000	-0.329000	0	0	0	0.0	-0.2	22
11/6/2024 4:28:38 PM	297.900	0.030	-0.720000	-0.329000	0	0	0	0.0	-0.2	22
11/6/2024 4:28:39 PM	297.400	0.030	-0.719000	-0.328000	0	0	0	0.0	-0.1	22
11/6/2024 4:28:40 PM	297.300	0.030	-0.719000	-0.327000	0	0	0	0.0	-0.2	22
11/6/2024 4:28:41 PM	297.800	0.030	-0.720000	-0.328000	0	0	0	0.0	-0.2	22
11/6/2024 4:28:42 PM	298.400	0.030	-0.721000	-0.330000	0	0	0	0.0	-0.2	22
11/6/2024 4:28:43 PM	298.700	0.030	-0.722000	-0.331000	0	0	0	0.0	-0.2	22
11/6/2024 4:28:44 PM	297.900	0.030	-0.720000	-0.329000	0	0	0	0.0	-0.1	22
11/6/2024 4:28:45 PM	298.000	0.030	-0.720000	-0.329000	0	0	0	0.0	-0.1	22
11/6/2024 4:28:46 PM	298.200	0.030	-0.721000	-0.330000	0	0	0	0.0	-0.1	22
11/6/2024 4:28:47 PM	298.100	0.030	-0.721000	-0.329000	0	0	0	0.0	-0.1	22
11/6/2024 4:28:48 PM	298.200	0.030	-0.721000	-0.329000	0	0	0	0.0	-0.2	22
11/6/2024 4:28:49 PM	298.900	0.030	-0.723000	-0.331000	0	0	0	0.0	-0.1	22
11/6/2024 4:28:50 PM	297.800	0.030	-0.720000	-0.329000	0	0	0	0.0	-0.1	22
11/6/2024 4:28:51 PM	298.200	0.030	-0.721000	-0.329000	0	0	0	0.0	-0.2	22
11/6/2024 4:28:52 PM	299.000	0.030	-0.723000	-0.331000	0	0	0	0.0	-0.1	22
11/6/2024 4:28:53 PM	298.300	0.030	-0.721000	-0.330000	0	0	0	0.0	-0.1	22
11/6/2024 4:28:54 PM	298.100	0.030	-0.721000	-0.329000	0	0	0	0.0	-0.2	22
11/6/2024 4:28:55 PM	297.300	0.030	-0.718000	-0.327000	0	0	0	0.0	-0.1	22
11/6/2024 4:28:56 PM	297.000	0.030	-0.718000	-0.327000	0	0	0	0.0	-0.1	22
11/6/2024 4:28:57 PM	296.800	0.030	-0.717000	-0.326000	0	0	0	0.0	-0.1	22
11/6/2024 4:28:58 PM	297.200	0.030	-0.718000	-0.327000	0	0	0	0.0	-0.1	22
11/6/2024 4:28:59 PM	297.000	0.030	-0.718000	-0.327000	0	0	0	0.0	-0.2	22
11/6/2024 4:29:00 PM	297.700	0.030	-0.720000	-0.328000	0	0	0	0.0	-0.1	22
11/6/2024 4:29:01 PM	297.600	0.030	-0.719000	-0.328000	0	0	0	0.0	-0.1	22
11/6/2024 4:29:02 PM	298.800	0.030	-0.722000	-0.331000	0	0	0	0.0	-0.1	22
11/6/2024 4:29:03 PM	296.900	0.030	-0.718000	-0.326000	0	0	0	0.0	-0.1	22
11/6/2024 4:29:04 PM	296.800	0.030	-0.717000	-0.326000	0	0	0	0.0	-0.1	22
11/6/2024 4:29:05 PM	297.300	0.030	-0.719000	-0.327000	0	0	0	0.0	-0.1	22
11/6/2024 4:29:06 PM	297.200	0.030	-0.718000	-0.327000	0	0	0	0.0	-0.1	22
11/6/2024 4:29:07 PM	297.000	0.030	-0.718000	-0.326000	0	0	0	0.0	-0.1	22
11/6/2024 4:29:08 PM	296.700	0.030	-0.717000	-0.326000	0	0	0	0.0	-0.1	22
11/6/2024 4:29:09 PM	297.100	0.030	-0.718000	-0.327000	0	0	0	0.0	-0.2	22
11/6/2024 4:29:10 PM	298.500	0.030	-0.721000	-0.330000	0	0	0	0.0	-0.1	22
11/6/2024 4:29:11 PM	298.000	0.030	-0.720000	-0.329000	0	0	0	0.0	-0.1	22
11/6/2024 4:29:12 PM	298.100	0.030	-0.720000	-0.329000	0	0	0	0.0	-0.1	22
11/6/2024 4:29:13 PM	298.500	0.030	-0.722000	-0.330000	0	0	0	0.0	-0.1	22
11/6/2024 4:29:14 PM	298.200	0.030	-0.721000	-0.329000	0	0	0	0.0	-0.2	22
11/6/2024 4:29:15 PM	298.400	0.030	-0.721000	-0.330000	0	0	0	0.0	-0.1	22
11/6/2024 4:29:16 PM	298.000	0.030	-0.720000	-0.329000	0	0	0	0.0	-0.1	22
11/6/2024 4:29:17 PM	298.400	0.030	-0.721000	-0.330000	0	0	0	0.0	-0.2	22
11/6/2024 4:29:18 PM	297.400	0.030	-0.719000	-0.328000	0	0	0	0.0	-0.1	22
11/6/2024 4:29:19 PM	299.000	0.030	-0.723000	-0.331000	0	0	0	0.0	-0.2	22
11/6/2024 4:29:20 PM	298.800	0.030	-0.722000	-0.331000	0	0	0	0.0	-0.2	22
11/6/2024 4:29:21 PM	298.600	0.030	-0.722000	-0.330000	0	0	0	0.0	-0.1	22
11/6/2024 4:29:22 PM	298.800	0.030	-0.722000	-0.331000	0	0	0	0.0	-0.1	22
11/6/2024 4:29:23 PM	299.000	0.030	-0.723000	-0.331000	0	0	0	0.0	-0.1	22
11/6/2024 4:29:24 PM	298.400	0.030	-0.721000	-0.330000	0	0	0	0.0	-0.1	22
11/6/2024 4:29:25 PM	298.300	0.030	-0.721000	-0.330000	0	0	0	0.0	-0.1	22
